file,line,component,kind,value,class,offbrand,form,marks
"src/Tabs/settings/audit/AuditDetail.jsx","473","AuditDetail","rgb","rgba(58,90,122,0.12)","info?","","—","const map = { auth:'rgba(58,90,122,0.12)', security:'rgba(156,58,46,0.10)', admin:'rgba(77,107,61,0.10)', data:'rgba(200,185,154,0.20)', billing:'rgba"
"src/Tabs/settings/audit/AuditDetail.jsx","473","AuditDetail","rgb","rgba(156,58,46,0.10)","?","","—","const map = { auth:'rgba(58,90,122,0.12)', security:'rgba(156,58,46,0.10)', admin:'rgba(77,107,61,0.10)', data:'rgba(200,185,154,0.20)', billing:'rgba"
"src/Tabs/settings/audit/AuditDetail.jsx","473","AuditDetail","rgb","rgba(77,107,61,0.10)","?","","—","const map = { auth:'rgba(58,90,122,0.12)', security:'rgba(156,58,46,0.10)', admin:'rgba(77,107,61,0.10)', data:'rgba(200,185,154,0.20)', billing:'rgba"
"src/Tabs/settings/audit/AuditDetail.jsx","473","AuditDetail","rgb","rgba(200,185,154,0.20)","?","","—","const map = { auth:'rgba(58,90,122,0.12)', security:'rgba(156,58,46,0.10)', admin:'rgba(77,107,61,0.10)', data:'rgba(200,185,154,0.20)', billing:'rgba"
"src/Tabs/settings/audit/AuditDetail.jsx","473","AuditDetail","rgb","rgba(184,115,51,0.10)","?","","—","const map = { auth:'rgba(58,90,122,0.12)', security:'rgba(156,58,46,0.10)', admin:'rgba(77,107,61,0.10)', data:'rgba(200,185,154,0.20)', billing:'rgba"
"src/Tabs/settings/audit/AuditDetail.jsx","474","AuditDetail","token","T.info","info?","","—","const col = { auth:T.info, security:T.danger, admin:T.ok, data:T.goldInk, billing:T.warn };"
"src/Tabs/settings/audit/AuditDetail.jsx","474","AuditDetail","token","T.danger","?","","—","const col = { auth:T.info, security:T.danger, admin:T.ok, data:T.goldInk, billing:T.warn };"
"src/Tabs/settings/audit/AuditDetail.jsx","474","AuditDetail","token","T.ok","?","","—","const col = { auth:T.info, security:T.danger, admin:T.ok, data:T.goldInk, billing:T.warn };"
"src/Tabs/settings/audit/AuditDetail.jsx","474","AuditDetail","token","T.warn","?","","—","const col = { auth:T.info, security:T.danger, admin:T.ok, data:T.goldInk, billing:T.warn };"
"src/Tabs/settings/audit/AuditDetail.jsx","475","AuditDetail","rgb","rgba(138,131,120,0.10)","type","","—","return { bg: map[cat] || 'rgba(138,131,120,0.10)', fg: col[cat] || T.inkMid };"
"src/Tabs/settings/audit/AuditDetail.jsx","518","AuditDetail","token","T.danger","categorical","","text","style={{ fontSize:12, color:T.danger, background:'none', border:'none', cursor:'pointer', fontFamily:T.sans, fontWeight:600, whiteSpace:'nowrap' }}>Cl"
"src/Tabs/settings/audit/AuditDetail.jsx","520","AuditDetail","token","T.inkMuted","type","","text","<span style={{ fontSize:12.5, color:T.inkMuted, whiteSpace:'nowrap', marginLeft:'auto' }}>Showing {visible.length} of {events.length}{eventsLoading ? "
"src/Tabs/settings/audit/AuditDetail.jsx","533","AuditDetail","token","T.inkMuted","type","","text","<th key={i} style={{ padding:'8px 14px', fontSize:10, fontWeight:700, color:T.inkMuted, letterSpacing:0.6, textTransform:'uppercase', textAlign:'left'"
"src/Tabs/settings/audit/AuditDetail.jsx","539","AuditDetail","token","T.inkMuted","type","","text","<tr><td colSpan={5} style={{ padding:'48px', textAlign:'center', color:T.inkMuted, fontSize:13, fontFamily:T.sans }}>"
"src/Tabs/settings/audit/AuditDetail.jsx","545","AuditDetail","token","T.inkMuted","type","","text","<tr><td colSpan={5} style={{ padding:'32px', textAlign:'center', color:T.inkMuted, fontSize:13, fontFamily:T.sans }}>No events match these filters.</t"
"src/Tabs/settings/audit/AuditDetail.jsx","553","AuditDetail","rgb","rgba(200,185,154,0.18)","?","","—","style={{ borderBottom:`1px solid ${T.border}`, background: isActive ? 'rgba(200,185,154,0.18)' : isWarn ? 'rgba(184,115,51,0.05)' : 'transparent', cur"
"src/Tabs/settings/audit/AuditDetail.jsx","553","AuditDetail","rgb","rgba(184,115,51,0.05)","?","","—","style={{ borderBottom:`1px solid ${T.border}`, background: isActive ? 'rgba(200,185,154,0.18)' : isWarn ? 'rgba(184,115,51,0.05)' : 'transparent', cur"
"src/Tabs/settings/audit/AuditDetail.jsx","555","AuditDetail","token","T.inkMuted","type","","text","<td style={{ padding:'9px 14px', fontFamily:'ui-monospace,Menlo,monospace', fontSize:11.5, color:T.inkMuted, whiteSpace:'nowrap' }}>{ev.when}</td>"
"src/Tabs/settings/audit/AuditDetail.jsx","557","AuditDetail","token","T.warn","?","","text","<td style={{ padding:'9px 14px', fontFamily:'ui-monospace,Menlo,monospace', fontSize:12.5, fontWeight:600, color:isWarn?T.warn:T.ink, whiteSpace:'nowr"
"src/Tabs/settings/audit/AuditDetail.jsx","579","AuditDetail","token","T.inkMuted","type","","text","<div style={{ fontSize:11.5, color:T.inkMuted, marginTop:2 }}>Every audit event is POSTed to each destination as it is written, signed with HMAC-SHA25"
"src/Tabs/settings/audit/AuditDetail.jsx","584","AuditDetail","token","T.danger","event","","tint bg · text","<div style={{ padding:'9px 16px', background:'rgba(156,58,46,0.08)', borderBottom:`1px solid ${T.border}`, color:T.danger, fontSize:12, fontWeight:600"
"src/Tabs/settings/audit/AuditDetail.jsx","584","AuditDetail","rgb","rgba(156,58,46,0.08)","event","","tint bg · text","<div style={{ padding:'9px 16px', background:'rgba(156,58,46,0.08)', borderBottom:`1px solid ${T.border}`, color:T.danger, fontSize:12, fontWeight:600"
"src/Tabs/settings/audit/AuditDetail.jsx","590","AuditDetail","token","T.inkMuted","type","","text","<th key={i} style={{ padding:'8px 14px', fontSize:10, fontWeight:700, color:T.inkMuted, letterSpacing:0.6, textTransform:'uppercase', textAlign: i===5"
"src/Tabs/settings/audit/AuditDetail.jsx","595","AuditDetail","token","T.inkMuted","type","","text","{destsLoading && <tr><td colSpan={6} style={{ padding:'20px', textAlign:'center', color:T.inkMuted, fontSize:12.5 }}>Loading…</td></tr>}"
"src/Tabs/settings/audit/AuditDetail.jsx","597","AuditDetail","token","T.inkMuted","type","","text","<tr><td colSpan={6} style={{ padding:'28px', textAlign:'center', color:T.inkMuted, fontSize:13 }}>No destinations. Audit events are kept here and go n"
"src/Tabs/settings/audit/AuditDetail.jsx","607","AuditDetail","token","T.inkMuted","type","","text","<div style={{ fontSize:10.5, color:T.inkMuted, fontFamily:'ui-monospace,Menlo,monospace', marginTop:2 }}>secret …{s.secretHint || '????'}</div>"
"src/Tabs/settings/audit/AuditDetail.jsx","609","AuditDetail","token","T.inkMuted","type","","text","<td style={{ padding:'10px 14px', fontFamily:'ui-monospace,Menlo,monospace', fontSize:11, color:T.inkMuted, maxWidth:280, overflow:'hidden', textOverf"
"src/Tabs/settings/audit/AuditDetail.jsx","611","AuditDetail","rgb","rgba(138,131,120,0.12)","type","","r 3 · tint bg · text","<span style={{ display:'inline-block', padding:'2px 6px', borderRadius:3, fontSize:11, fontWeight:600, background:'rgba(138,131,120,0.12)', color:T.in"
"src/Tabs/settings/audit/AuditDetail.jsx","615","AuditDetail","token","T.warn","event","","pill r10 · tint bg · text","{s.lastError && <div style={{ fontSize:10.5, color:s.status==='Paused'?T.warn:T.danger, marginTop:4, maxWidth:220, lineHeight:1.4 }}>{s.lastError}</di"
"src/Tabs/settings/audit/AuditDetail.jsx","615","AuditDetail","token","T.danger","event","","pill r10 · tint bg · text","{s.lastError && <div style={{ fontSize:10.5, color:s.status==='Paused'?T.warn:T.danger, marginTop:4, maxWidth:220, lineHeight:1.4 }}>{s.lastError}</di"
"src/Tabs/settings/audit/AuditDetail.jsx","616","AuditDetail","token","T.ok","event","","pill r10 · tint bg · text","{tr && <div style={{ fontSize:10.5, color:tr.ok?T.ok:T.danger, marginTop:4, fontWeight:600 }}>{tr.ok ? `Test delivered · ${tr.status}` : `Test failed "
"src/Tabs/settings/audit/AuditDetail.jsx","616","AuditDetail","token","T.danger","event","","pill r10 · tint bg · text","{tr && <div style={{ fontSize:10.5, color:tr.ok?T.ok:T.danger, marginTop:4, fontWeight:600 }}>{tr.ok ? `Test delivered · ${tr.status}` : `Test failed "
"src/Tabs/settings/audit/AuditDetail.jsx","620","AuditDetail","token","T.inkMuted","type","","text","{s.deliveredCount > 0 && <div style={{ fontSize:10.5, color:T.inkMuted, marginTop:2 }}>{s.deliveredCount} delivered</div>}"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","39","MonthGrid","token","T.inkMuted","type","","text","<div style={{ fontSize:10.5, fontWeight:700, color:T.ink, marginBottom:5, fontFamily:T.sans }}>{MONTHS_SHORT[m]} <span style={{ color:T.inkMuted, font"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","40","MonthGrid","token","T.inkMuted","type","","text","<div style={{ display:'grid', gridTemplateColumns:'repeat(7,1fr)', gap:1, fontSize:9, color:T.inkMuted, marginBottom:2 }}>"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","48","MonthGrid","rgb","rgba(200,185,154,0.35)","categorical","","solid bg · text","background: c.hit ? (c.hit.type === 'custom' ? 'rgba(200,185,154,0.35)' : 'rgba(77,107,61,0.18)') : 'transparent',"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","48","MonthGrid","rgb","rgba(77,107,61,0.18)","categorical","","solid bg · text","background: c.hit ? (c.hit.type === 'custom' ? 'rgba(200,185,154,0.35)' : 'rgba(77,107,61,0.18)') : 'transparent',"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","204","CompanyCalendarDetail","hex","#fbf8f3","brand","","r T.r · solid bg · text","style={{ display:'inline-flex', alignItems:'center', gap:6, padding:'7px 14px', background:T.ink, color:'#fbf8f3', border:'none', borderRadius:T.r, fo"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","213","CompanyCalendarDetail","rgb","rgba(156,58,46,0.08)","event","","tint bg","<div style={{ padding:'10px 14px', marginBottom:14, background:'rgba(156,58,46,0.08)',"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","214","CompanyCalendarDetail","token","T.danger","event","","r T.r · tint bg · 1px border · text","border:`1px solid ${T.danger}`, borderRadius:T.r, color:T.danger,"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","214","CompanyCalendarDetail","token","T.danger","event","","r T.r · tint bg · 1px border · text","border:`1px solid ${T.danger}`, borderRadius:T.r, color:T.danger,"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","221","CompanyCalendarDetail","rgb","rgba(77,107,61,0.08)","neutral-status","","—","background: calConnectResult.status === 'success' ? 'rgba(77,107,61,0.08)' : 'rgba(156,58,46,0.08)',"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","221","CompanyCalendarDetail","rgb","rgba(156,58,46,0.08)","neutral-status","","—","background: calConnectResult.status === 'success' ? 'rgba(77,107,61,0.08)' : 'rgba(156,58,46,0.08)',"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","222","CompanyCalendarDetail","token","T.ok","neutral-status","","r T.r · 1px border","border:`1px solid ${calConnectResult.status === 'success' ? T.ok : T.danger}`, borderRadius:T.r,"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","222","CompanyCalendarDetail","token","T.danger","neutral-status","","r T.r · 1px border","border:`1px solid ${calConnectResult.status === 'success' ? T.ok : T.danger}`, borderRadius:T.r,"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","223","CompanyCalendarDetail","token","T.ok","neutral-status","","r T.r · 1px border · text","color: calConnectResult.status === 'success' ? T.ok : T.danger, fontSize:12.5, fontFamily:T.sans }}>"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","223","CompanyCalendarDetail","token","T.danger","neutral-status","","r T.r · 1px border · text","color: calConnectResult.status === 'success' ? T.ok : T.danger, fontSize:12.5, fontFamily:T.sans }}>"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","230","CompanyCalendarDetail","rgb","rgba(42,38,34,0.1)","brand","","r T.r+2 · 1px border · shadow","<div style={{ background:T.surface, border:`1px solid ${T.borderStrong}`, borderRadius:T.r+2, padding:16, marginBottom:14, boxShadow:'0 2px 12px rgba("
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","249","CompanyCalendarDetail","hex","#fbf8f3","brand","","r T.r · text","style={{ padding:'7px 16px', background: saving ? T.borderStrong : T.ink, color:'#fbf8f3', border:'none', borderRadius:T.r, fontSize:12.5, fontWeight:"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","257","CompanyCalendarDetail","token","T.danger","event","","text","{formError && <div style={{ fontSize:11.5, color:T.danger, marginTop:8, fontFamily:T.sans }}>{formError}</div>}"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","266","CompanyCalendarDetail","hex","#fbf8f3","brand","","pill r20 · text","color: y === year ? '#fbf8f3' : T.inkMid,"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","272","CompanyCalendarDetail","token","T.ok","?","","—","{[{ k:'Total holidays', v:String(allHolidays.length), c:T.ink },{ k:'Federal (US)', v:String(fedCount), c:T.ok },{ k:'Custom', v:String(customCount), "
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","274","CompanyCalendarDetail","token","T.inkMuted","type","","text","<div style={{ fontSize:10, fontWeight:600, color:T.inkMuted, letterSpacing:0.5, textTransform:'uppercase', fontFamily:T.sans }}>{s.k}</div>"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","282","CompanyCalendarDetail","token","T.inkMuted","type","","r T.r · 1px border · text","style={{ display:'inline-flex', alignItems:'center', gap:6, padding:'7px 14px', background: syncing ? T.borderStrong : T.surface, color: syncing ? T.i"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","283","CompanyCalendarDetail","token","T.inkMuted","type","","r T.r · 1px border · text","<LIcon name=""refresh"" size={13} color={syncing ? T.inkMuted : T.ink}/> {syncing ? 'Syncing…' : 'Sync federal holidays'}"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","285","CompanyCalendarDetail","token","T.ok","?","","text","{syncMsg && <div style={{ fontSize:11, color: syncMsg.startsWith('✓') ? T.ok : T.danger, fontFamily:T.sans, fontWeight:600 }}>{syncMsg}</div>}"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","285","CompanyCalendarDetail","token","T.danger","?","","text","{syncMsg && <div style={{ fontSize:11, color: syncMsg.startsWith('✓') ? T.ok : T.danger, fontFamily:T.sans, fontWeight:600 }}>{syncMsg}</div>}"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","294","CompanyCalendarDetail","hex","#fff","brand","","r T.r · solid bg · 1px border · text","<div style={{ width:34, height:34, borderRadius:T.r, background:'#fff', border:`1px solid ${T.border}`, display:'flex', alignItems:'center', justifyCo"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","294","CompanyCalendarDetail","hex","#4285f4","?","","r T.r · solid bg · 1px border · text","<div style={{ width:34, height:34, borderRadius:T.r, background:'#fff', border:`1px solid ${T.border}`, display:'flex', alignItems:'center', justifyCo"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","297","CompanyCalendarDetail","token","T.inkMuted","type","","text","<div style={{ fontSize:11.5, color:T.inkMuted, fontFamily:T.sans }}>Corporate · connected{c.connectedAt ? ' ' + new Date(c.connectedAt).toLocaleDateSt"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","311","CompanyCalendarDetail","hex","#fbf8f3","brand","","r T.r · solid bg · text","<button onClick={connectCorporateCalendar} style={{ marginTop:14, display:'inline-flex', alignItems:'center', gap:6, padding:'7px 14px', background:T."
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","315","CompanyCalendarDetail","token","T.inkMuted","type","","text","{!isAdmin && <div style={{ marginTop:10, fontSize:11.5, color:T.inkMuted, fontFamily:T.sans }}>Only an admin can connect or disconnect the corporate c"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","324","CompanyCalendarDetail","token","T.inkMuted","type","","text","<div style={{ marginTop:14, display:'flex', gap:18, fontSize:11, color:T.inkMuted, fontFamily:T.sans }}>"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","326","CompanyCalendarDetail","rgb","rgba(77,107,61,0.4)","?","","r2 · tint bg · text","<span style={{ width:10, height:10, background:'rgba(77,107,61,0.4)', borderRadius:2, display:'inline-block' }}/>Observed holiday"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","329","CompanyCalendarDetail","rgb","rgba(200,185,154,0.7)","?","","r2 · tint bg","<span style={{ width:10, height:10, background:'rgba(200,185,154,0.7)', borderRadius:2, display:'inline-block' }}/>Custom company event"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","339","CompanyCalendarDetail","token","T.inkMuted","type","","r T.r · 1px border · text","<div style={{ padding:'2rem', textAlign:'center', color:T.inkMuted, fontSize:13, fontStyle:'italic', fontFamily:T.sans }}>No holidays yet.</div>"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","342","CompanyCalendarDetail","rgb","rgba(200,185,154,0.08)","categorical","","—","<div key={`${h.date}-${h.name}`} style={{ padding:'10px 12px', display:'flex', alignItems:'center', gap:10, borderBottom: i < allHolidays.length-1 ? `"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","346","CompanyCalendarDetail","token","T.inkMuted","type","","text","<div style={{ fontSize:10.5, color:T.inkMuted, marginTop:1, fontFamily:T.sans }}>{h.source}</div>"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","350","CompanyCalendarDetail","rgb","rgba(200,185,154,0.35)","categorical","","r2 · tint bg · text","<span style={{ fontSize:9.5, fontWeight:700, color:T.goldInk, background:'rgba(200,185,154,0.35)', padding:'2px 6px', borderRadius:2, letterSpacing:0."
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","352","CompanyCalendarDetail","token","T.inkMuted","neutral-status","","r2 · tint bg · text","style={{ background:'none', border:'none', cursor:'pointer', color:T.inkMuted, fontSize:15, lineHeight:1, padding:'0 2px', fontFamily:T.sans }}"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","353","CompanyCalendarDetail","token","T.danger","destructive","","text","onMouseEnter={e => e.currentTarget.style.color = T.danger}"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","354","CompanyCalendarDetail","token","T.inkMuted","type","","text","onMouseLeave={e => e.currentTarget.style.color = T.inkMuted}>×</button>"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","357","CompanyCalendarDetail","token","T.inkMuted","type","","—","<LIcon name=""lock"" size={12} color={T.inkMuted}/>"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","373","CompanyCalendarDetail","token","T.ok","neutral-status","","dot","<div style={{ width:8, height:8, borderRadius:'50%', background: s.on ? T.ok : T.border, flexShrink:0 }}/>"
"src/Tabs/settings/company/CompanyCalendarDetail.jsx","375","CompanyCalendarDetail","token","T.inkMuted","type","","dot · text","<div style={{ fontSize:11, color:T.inkMuted, fontFamily:T.sans }}>{s.count}</div>"
"src/Tabs/settings/company/CompanyProfileDetail.jsx","127","CompanyProfileDetail","token","T.inkMuted","type","","text","headAction={<span style={{ fontSize:11, color:T.inkMuted, fontFamily:T.sans }}>Supports {'{{rep.name}}'}, {'{{account.name}}'}, {'{{quote.number}}'}</"
"src/Tabs/settings/company/CompanyProfileDetail.jsx","137","CompanyProfileDetail","token","T.inkMuted","type","","pill r8 · 1px border · text","<span style={{ fontSize:11, fontWeight:700, color:T.inkMuted, textTransform:'uppercase', letterSpacing:0.8, fontFamily:T.sans }}>Live preview · Quote "
"src/Tabs/settings/company/CompanyProfileDetail.jsx","138","CompanyProfileDetail","token","T.inkMuted","type","","text","<span style={{ fontSize:11, color:T.inkMuted, fontFamily:T.sans }}>Updates as you type</span>"
"src/Tabs/settings/company/CompanyProfileDetail.jsx","140","CompanyProfileDetail","hex","#d9d2c1","categorical","","solid bg · text","<div style={{ padding:14, background:'#d9d2c1' }}>"
"src/Tabs/settings/company/CompanyProfileDetail.jsx","141","CompanyProfileDetail","hex","#fff","brand","","r2 · solid bg · shadow","<div style={{ background:'#fff', boxShadow:'0 2px 10px rgba(0,0,0,0.08)', borderRadius:2, padding:24, fontFamily:T.serif }}>"
"src/Tabs/settings/company/CompanyProfileDetail.jsx","141","CompanyProfileDetail","rgb","rgba(0,0,0,0.08)","brand","","r2 · solid bg · shadow","<div style={{ background:'#fff', boxShadow:'0 2px 10px rgba(0,0,0,0.08)', borderRadius:2, padding:24, fontFamily:T.serif }}>"
"src/Tabs/settings/company/CompanyProfileDetail.jsx","143","CompanyProfileDetail","hex","#fff","brand","","r2 · solid bg · text · shadow","<div style={{ width:44, height:44, background:form.brandColor || T.gold, borderRadius:3, display:'flex', alignItems:'center', justifyContent:'center',"
"src/Tabs/settings/company/CompanyProfileDetail.jsx","156","CompanyProfileDetail","token","T.inkMuted","type","","text","<div style={{ fontSize:9, fontFamily:T.sans, color:T.inkMuted, letterSpacing:1, fontWeight:600 }}>QUOTE</div>"
"src/Tabs/settings/company/CompanyProfileDetail.jsx","163","CompanyProfileDetail","token","T.inkMuted","type","","text",": <em style={{ color:T.inkMuted }}>No quote header set — add one above.</em>}"
"src/Tabs/settings/company/CompanyProfileDetail.jsx","168","CompanyProfileDetail","token","T.inkMuted","type","","r 1 · text","<div style={{ marginTop:16, paddingTop:10, borderTop:`1px solid ${T.border}`, display:'flex', justifyContent:'space-between', fontSize:10, color:T.ink"
"src/Tabs/settings/company/FiscalYearDetail.jsx","28","FiscalRibbon","token","T.inkMuted","type","","text","<div style={{ position:'absolute', bottom:-14, left:'50%', transform:'translateX(-50%)', fontSize:8, color:T.inkMuted, fontWeight:600, letterSpacing:0"
"src/Tabs/settings/company/FiscalYearDetail.jsx","34","FiscalRibbon","token","T.inkMuted","type","","text","<div style={{ marginTop:22, display:'flex', alignItems:'center', gap:14, fontSize:11, color:T.inkMuted, flexWrap:'wrap', fontFamily:T.sans }}>"
"src/Tabs/settings/company/FiscalYearDetail.jsx","117","FiscalYearDetail","token","T.inkMuted","type","","text","<div style={{ fontSize:11, fontWeight:700, color:T.inkMuted, textTransform:'uppercase', letterSpacing:0.8, marginBottom:10, fontFamily:T.sans }}>Curre"
"src/Tabs/settings/company/FiscalYearDetail.jsx","130","FiscalYearDetail","token","T.inkMuted","type","","r T.r · 1px border · text","<div style={{ fontSize:10, fontWeight:600, color:T.inkMuted, letterSpacing:0.5, textTransform:'uppercase', marginBottom:4, fontFamily:T.sans }}>{c.k}<"
"src/Tabs/settings/company/FiscalYearDetail.jsx","145","FiscalYearDetail","rgb","rgba(200,185,154,0.12)","?","","r T.r · 1px border","<div key={i} style={{ padding:'12px 14px', border:`1.5px solid ${o.on ? T.goldInk : T.border}`, borderRadius:T.r, background: o.on ? 'rgba(200,185,154"
"src/Tabs/settings/company/FiscalYearDetail.jsx","158","FiscalYearDetail","hex","#2a2622","brand","","pill r8 · solid bg · 1px border · text","<div style={{ padding:'14px 16px', background:'#2a2622', color:'#fbf8f3' }}>"
"src/Tabs/settings/company/FiscalYearDetail.jsx","158","FiscalYearDetail","hex","#fbf8f3","brand","","pill r8 · solid bg · 1px border · text","<div style={{ padding:'14px 16px', background:'#2a2622', color:'#fbf8f3' }}>"
"src/Tabs/settings/company/FiscalYearDetail.jsx","160","FiscalYearDetail","hex","#fbf8f3","brand","","solid bg · text","<div style={{ fontSize:13, color:'#fbf8f3', lineHeight:1.5, fontFamily:T.sans }}>"
"src/Tabs/settings/company/FiscalYearDetail.jsx","177","FiscalYearDetail","token","T.inkMuted","type","","text","<div style={{ fontSize:11, color:T.inkMuted, marginTop:2, fontFamily:T.sans }}>{item.items}</div>"
"src/Tabs/settings/company/FiscalYearDetail.jsx","183","FiscalYearDetail","token","T.inkMuted","type","","text","<div style={{ fontSize:11, color:T.inkMuted, lineHeight:1.5, fontFamily:T.sans }}>"
"src/Tabs/settings/company/FiscalYearDetail.jsx","184","FiscalYearDetail","token","T.inkMuted","type","","text","<LIcon name=""info"" size={11} color={T.inkMuted}/>{' '}"
"src/Tabs/settings/company/constants.js","6","constants.js","hex","#ede7db","?","","—","export const QUARTER_COLORS = ['#ede7db','#f0ece4','#ece7f2','#f0f4ea'];"
"src/Tabs/settings/company/constants.js","6","constants.js","hex","#f0ece4","brand","","—","export const QUARTER_COLORS = ['#ede7db','#f0ece4','#ece7f2','#f0f4ea'];"
"src/Tabs/settings/company/constants.js","6","constants.js","hex","#ece7f2","?","","—","export const QUARTER_COLORS = ['#ede7db','#f0ece4','#ece7f2','#f0f4ea'];"
"src/Tabs/settings/company/constants.js","6","constants.js","hex","#f0f4ea","?","","—","export const QUARTER_COLORS = ['#ede7db','#f0ece4','#ece7f2','#f0f4ea'];"
"src/Tabs/settings/company/constants.js","7","constants.js","hex","#5a544c","brand","","—","export const QUARTER_INKS = [T.goldInk,'#5a544c','#5e4e7a','#4d6b3d'];"
"src/Tabs/settings/company/constants.js","7","constants.js","hex","#5e4e7a","?","","—","export const QUARTER_INKS = [T.goldInk,'#5a544c','#5e4e7a','#4d6b3d'];"
"src/Tabs/settings/company/constants.js","7","constants.js","hex","#4d6b3d","?","","—","export const QUARTER_INKS = [T.goldInk,'#5a544c','#5e4e7a','#4d6b3d'];"
"src/Tabs/settings/data/BackupDetail.jsx","80","ImportBackupModal","token","T.ok","categorical","","1px border","border: `2px dashed ${file && !parseErr ? T.ok : T.border}`,"
"src/Tabs/settings/data/BackupDetail.jsx","85","ImportBackupModal","token","T.inkMuted","type","","—","<LIcon name=""upload"" size={22} color={T.inkMuted}/>"
"src/Tabs/settings/data/BackupDetail.jsx","89","ImportBackupModal","token","T.inkMuted","type","","text","<div style={{ fontSize:11.5, color:T.inkMuted, marginTop:4 }}>"
"src/Tabs/settings/data/BackupDetail.jsx","97","ImportBackupModal","token","T.danger","?","","text","<div style={{ fontSize:12.5, color:T.danger, fontWeight:600, marginBottom:12 }}>"
"src/Tabs/settings/data/BackupDetail.jsx","113","ImportBackupModal","token","T.inkMuted","type","","text","<div style={{ marginTop:8, paddingTop:8, borderTop:`1px solid ${T.border}`, color:T.inkMuted, fontSize:11 }}>"
"src/Tabs/settings/data/BackupDetail.jsx","120","ImportBackupModal","token","T.info","info?","","r 3 · spine 3px · tint bg · text","<div style={{ padding:'10px 12px', background:'rgba(58,90,122,0.08)', borderLeft:`3px solid ${T.info}`, borderRadius:3, marginBottom:14, fontSize:12, "
"src/Tabs/settings/data/BackupDetail.jsx","120","ImportBackupModal","rgb","rgba(58,90,122,0.08)","info?","","r 3 · spine 3px · tint bg · text","<div style={{ padding:'10px 12px', background:'rgba(58,90,122,0.08)', borderLeft:`3px solid ${T.info}`, borderRadius:3, marginBottom:14, fontSize:12, "
"src/Tabs/settings/data/BackupDetail.jsx","121","ImportBackupModal","token","T.info","categorical","","r 3 · spine 3px · tint bg · text","<b style={{ color:T.info }}>Safe to run on empty orgs.</b> Existing records with matching IDs will be updated. Records not in the file are left untouc"
"src/Tabs/settings/data/BackupDetail.jsx","125","ImportBackupModal","token","T.danger","event","","text","<div style={{ fontSize:12.5, color:T.danger, fontWeight:600, marginBottom:8 }}>"
"src/Tabs/settings/data/BackupDetail.jsx","136","ImportBackupModal","token","T.ok","?","","text","<div style={{ fontSize:15, fontWeight:700, color:T.ok, marginBottom:6 }}>"
"src/Tabs/settings/data/BackupDetail.jsx","143","ImportBackupModal","token","T.warn","event","","text","<div style={{ marginTop:12, fontSize:12, color:T.warn }}>"
"src/Tabs/settings/data/BackupDetail.jsx","202","RestoreModal","token","T.danger","?","","r 4 · tint bg · text","<span style={{ width:32, height:32, borderRadius:4, background:'rgba(156,58,46,0.12)', color:T.danger, display:'inline-flex', alignItems:'center', jus"
